species,pu,amount
19,13279,166928.6
20,13279,7648.1
1,26151,8955.8
2,26151,102.9
18,26151,308.8
22,26151,337952.1
18,48397,19180.9
20,48397,579.9
1,26163,3372.4
18,26163,1475.4
22,26163,164718.2
1,27001,10408.2
2,27001,1113746.2
17,27001,812.0
18,27001,98692.9
20,27001,169261.7
21,27001,758392.7
22,27001,2550440.4
18,38071,360.4
21,38071,3388.1
22,38071,10741.0
4,37145,336355.8
5,37145,118.2
17,37145,95021.1
18,37145,1306067.3
20,37145,6027.5
5,20195,185.8
18,20195,123.9
20,20195,2105.8
21,20195,61.9
18,28151,3386.5
19,28151,165200.7
20,28151,303898.6
28,28151,883.4
4,48133,92053.1
17,48133,132.0
18,48133,195326.9
19,48133,67543.8
20,48133,66135.7
18,28055,10042.7
19,28055,564822.3
20,28055,626374.4
28,28055,3239.6
19,48123,344.1
20,48123,28018.2
28,48123,24.6
3,48005,222.2
4,48005,1550988.4
17,48005,55093.6
18,48005,11033.5
19,48005,213413.6
20,48005,592.4
3,45081,253.9
4,45081,1020887.6
17,45081,100810.6
18,45081,169626.0
19,45081,11426.9
20,45081,6940.8
4,29125,388.9
5,29125,2917.0
17,29125,7195.3
18,29125,992069.7
20,29125,194.5
21,29125,194.5
4,05001,4414.9
17,05001,6836.0
18,05001,163636.4
19,05001,1508616.9
20,05001,382530.4
28,05001,4699.7
17,29109,6351.8
18,29109,233006.7
20,29109,5387.0
21,29109,1045.2
4,51540,1268.4
17,51540,8244.5
18,51540,29331.3
18,17011,234877.4
19,17011,504.8
20,17011,27766.3
21,17011,7572.6
1,39145,304.8
4,39145,1422.6
17,39145,2743.5
18,39145,1823517.8
20,39145,13514.3
21,39145,3962.8
1,37115,35578.0
4,37115,1220.8
17,37115,58075.9
18,37115,2965182.6
21,37115,11684.9
4,39163,329.5
17,39163,2526.1
18,39163,1612528.6
21,39163,109.8
4,48309,22367.7
17,48309,4324.4
18,48309,62381.2
19,48309,8648.9
20,48309,13271.5
5,16037,1305.4
6,16037,4802219.3
7,16037,9444.9
9,16037,1700000.5
10,16037,1141294.0
12,16037,307.2
14,16037,996088.7
20,16037,1766.1
22,16037,4607.3
26,16037,23266.6
18,19089,12280.9
20,19089,11272.8
21,19089,6232.1
22,19089,7606.8
3,12099,73166.5
4,12099,83.1
17,12099,5487.5
18,12099,42902.2
19,12099,128290.7
27,12099,22864.5
28,12099,498.9
4,13181,503132.4
17,13181,89770.9
18,13181,62948.0
19,13181,2077.2
20,13181,1806.3
3,01013,8567.3
4,01013,1661722.6
17,01013,273903.9
18,01013,232315.1
19,01013,146725.3
20,01013,2828.0
4,47165,306.7
5,47165,38852.5
17,47165,18301.6
18,47165,624400.3
19,47165,102.2
20,47165,6543.6
21,47165,1533.7
4,51097,809544.2
17,51097,126975.2
18,51097,766651.4
19,51097,31124.4
20,51097,8206.9
4,05015,6216.7
5,05015,16737.4
17,05015,28310.1
18,05015,1287441.0
20,05015,95.6
21,05015,2008.5
17,51820,658.5
18,51820,20193.8
6,41051,2178004.8
7,41051,2512.5
9,41051,229891.8
10,41051,4396.8
11,41051,472031.9
20,41051,15703.0
23,41051,94532.0
4,47061,6547.6
17,47061,81844.5
18,47061,1357091.7
19,47061,2182.5
20,47061,218.3
1,27057,343233.8
2,27057,88027.3
17,27057,2764.5
18,27057,139970.7
20,27057,10476.0
21,27057,49760.9
22,27057,1691652.5
18,38081,2977.3
20,38081,1203.6
21,38081,2090.4
1,36089,195873.8
2,36089,95233.1
16,36089,400.6
17,36089,33546.9
18,36089,250450.1
20,36089,771078.0
21,36089,8184642.0
22,36089,96935.5
4,29179,2168.5
5,29179,197.1
17,29179,27402.3
18,29179,2974825.9
21,29179,492.8
18,39125,20796.7
20,39125,1191.5
21,39125,108.3
1,18179,1592.2
18,18179,6899.7
20,18179,884.6
21,18179,619.2
1,51063,56743.4
4,51063,122.6
17,51063,31864.6
18,51063,1165507.5
21,51063,1470.7
5,06083,4489.1
7,06083,49807.8
15,06083,1710.1
24,06083,585829.3
25,06083,4489.1
26,06083,10367.7
17,54005,265.4
18,54005,2649999.1
21,54005,57980.8
3,28009,236.1
4,28009,298843.6
17,28009,138736.2
18,28009,909046.5
19,28009,91270.7
20,28009,11925.4
4,21055,2787.8
17,21055,8577.7
18,21055,516487.1
19,21055,15225.5
20,21055,67335.3
21,21055,536.1
18,19147,1041.6
20,19147,4339.9
5,19159,4395.7
18,19159,108657.4
20,19159,9870.9
21,19159,7557.4
4,37151,303253.8
5,37151,385.2
17,37151,184751.1
18,37151,3195334.3
20,37151,2952.9
4,24015,2452.9
5,24015,3318.7
17,24015,8513.1
18,24015,494623.6
19,24015,721.4
20,24015,12841.7
21,24015,1154.3
1,18171,1705.9
18,18171,78105.4
20,18171,4752.1
21,18171,22054.7
22,18171,974.8
5,31077,179.5
17,31077,478.7
20,31077,2154.0
5,31095,58.8
17,31095,19290.5
18,31095,31876.4
20,31095,19643.4
21,31095,1529.1
5,31151,941.5
18,31151,15234.6
20,31151,33978.3
21,31151,1198.2
17,21119,311.8
18,21119,1412859.8
21,21119,935.3
5,19045,98.4
7,19045,98.4
17,19045,1377.5
18,19045,48899.7
20,19045,95241.3
21,19045,36109.0
22,19045,491.9
18,27063,564.6
20,27063,1129.2
21,27063,9597.8
18,27039,12747.0
20,27039,10217.0
21,27039,5059.9
22,27039,194.6
18,27047,5116.3
20,27047,4703.7
21,27047,1567.9
22,27047,82.5
5,06009,384.7
7,06009,90026.2
9,06009,226796.8
10,06009,9233.5
15,06009,1758011.6
24,06009,2307979.3
26,06009,2116.0
1,25001,18345.6
2,25001,1728.9
4,25001,223605.3
17,25001,212559.5
18,25001,136967.8
19,25001,576.3
20,25001,5186.7
21,25001,11141.8
22,25001,384.2
4,51119,161698.7
17,51119,32282.1
18,51119,322532.7
19,51119,11385.2
20,51119,8791.1
21,51119,144.1
1,42065,13696.8
16,42065,266.0
18,42065,1428062.6
20,42065,7978.7
21,42065,1245881.2
22,42065,13164.9
18,18089,160971.5
19,18089,118.4
20,18089,7580.7
21,18089,4382.6
4,47003,645.7
17,47003,110041.1
18,47003,284741.8
19,47003,1199.1
20,47003,1660.3
4,47027,742.4
17,47027,6045.6
18,47027,676785.4
20,47027,3500.1
21,47027,3500.1
18,17029,171180.6
19,17029,684.3
20,17029,23607.2
21,17029,3193.2
4,47097,2749.7
18,47097,182482.7
19,47097,232478.0
20,47097,223728.8
21,47097,6374.4
5,41001,90735.1
6,41001,675499.9
7,41001,3107027.2
9,41001,3140201.8
10,41001,257103.4
12,41001,22900.4
14,41001,6808.2
15,41001,495.1
22,41001,32184.3
1,36097,5472.5
16,36097,4355.7
17,36097,1786.9
18,36097,84545.0
20,36097,14407.3
21,36097,926532.4
22,36097,2122.0
1,26159,21263.3
2,26159,859.1
18,26159,84945.7
20,26159,184818.7
21,26159,192658.2
22,26159,247964.1
1,17131,121.2
18,17131,85237.2
20,17131,24734.5
21,17131,185630.3
4,21127,102.4
17,21127,1637.7
18,21127,1639956.1
20,21127,102.4
21,21127,921.2
1,21175,216.9
4,21175,325.3
18,21175,1376680.6
4,21177,2551.2
17,21177,16913.6
18,21177,898119.8
19,21177,20220.7
20,21177,179907.4
21,21177,4630.0
18,17049,299042.7
19,17049,217.3
20,17049,6193.8
21,17049,326.0
1,47105,1175.6
4,47105,9083.9
17,47105,8122.0
18,47105,350529.8
19,47105,748.1
21,47105,106.9
3,12041,675603.1
4,12041,1231.0
17,12041,11694.3
18,12041,94477.7
19,12041,32621.0
1,18157,1073.7
18,18157,38296.6
20,18157,3340.5
21,18157,15032.3
4,42109,4386.1
18,42109,761491.5
20,42109,141.5
21,42109,73857.0
4,48277,1015.8
17,48277,1747.2
18,48277,320753.6
19,48277,3006.8
20,48277,44208.2
3,12086,1157.0
17,12086,23.6
18,12086,59.0
19,12086,81346.3
20,12086,82.6
27,12086,1617.5
5,31057,2308.1
7,31057,247.3
20,31057,17970.4
4,48289,2768.7
17,48289,12905.0
18,48289,656981.0
19,48289,78415.4
20,48289,58518.2
28,48289,140.8
5,08097,120627.2
6,08097,3446.5
7,08097,30430.0
9,08097,1051011.5
10,08097,241926.8
14,08097,168.1
22,08097,827662.1
24,08097,221416.0
18,38035,3855.3
20,38035,171.3
21,38035,6425.4
22,38035,8053.2
17,18091,10900.5
18,18091,337017.4
20,18091,24622.3
21,18091,61812.2
18,18057,10054.7
20,18057,2618.4
21,18057,1256.8
4,51595,1708.8
18,51595,6265.5
19,51595,1424.0
20,51595,142.4
18,40081,1271385.4
19,40081,150.8
20,40081,5240.0
5,20071,5114.3
20,20071,311.8
4,13145,784957.3
17,13145,211624.0
18,13145,365273.2
19,13145,25740.2
20,13145,3801.6
3,13251,41443.9
4,13251,1004812.1
17,13251,94914.7
18,13251,52170.6
19,13251,414764.3
20,13251,52983.2
4,48433,186.9
5,48433,1214.9
19,48433,93.5
24,48433,5233.2
26,48433,3177.3
1,39069,317.8
18,39069,15041.2
20,39069,847.4
21,39069,211.8
1,33009,538634.4
2,33009,1179394.3
4,33009,1414.5
17,33009,46819.3
18,33009,91658.4
20,33009,990.1
21,33009,8279947.8
22,33009,295202.2
17,29145,7376.9
18,29145,512188.7
20,29145,6538.6
21,29145,838.3
4,18129,802.6
17,18129,267.5
18,18129,131619.5
19,18129,5484.1
20,18129,31834.8
21,18129,6420.5
19,48311,1686.2
20,48311,6359.5
18,17035,248935.3
20,17035,3374.6
21,17035,2924.7
4,13297,170145.6
17,13297,42064.8
18,13297,584003.2
19,13297,48101.0
20,13297,2357.9
1,27121,158.5
18,27121,6576.3
20,27121,1109.3
21,27121,30742.2
22,27121,1584.6
1,51157,147.3
5,51157,147.3
17,51157,10163.6
18,51157,1193556.6
20,51157,589.2
21,51157,147.3
1,51009,2501.8
4,51009,135409.5
17,51009,63952.1
18,51009,2622191.4
5,06111,178801.8
7,06111,192617.9
15,06111,149554.7
24,06111,415828.5
25,06111,89.7
18,17033,272302.3
20,17033,45346.3
21,17033,1795.9
5,08093,52154.6
6,08093,558082.3
7,08093,483189.3
9,08093,782706.0
10,08093,125999.0
14,08093,21689.7
22,08093,671166.8
24,08093,2925.1
5,06037,54706.6
7,06037,260000.2
10,06037,66943.6
15,06037,384385.7
24,06037,878616.3
25,06037,83499.5
26,06037,287.9
26,04027,108.9
4,13129,162185.4
17,13129,31852.2
18,13129,409573.6
19,13129,2450.2
20,13129,395.2
18,19025,1214.5
20,19025,566.8
3,12055,239523.8
4,12055,802.9
17,12055,29973.9
18,12055,85550.6
19,12055,148442.3
20,12055,89.2
27,12055,1338.1
28,12055,2319.4
17,51580,129.1
18,51580,16396.7
1,50017,372369.0
2,50017,58545.3
17,50017,9493.8
18,50017,5933.6
21,50017,3249790.0
22,50017,19646.9
5,20113,66.9
17,20113,4014.1
18,20113,1204.2
20,20113,3077.5
21,20113,2074.0
5,04021,88670.6
7,04021,8.7
14,04021,2676.4
20,04021,8.7
24,04021,15087.5
26,04021,33279.9
1,39051,3488.9
18,39051,11961.9
20,39051,1295.9
21,39051,199.4
5,08003,54237.2
6,08003,14521.4
7,08003,2360.4
9,08003,23962.9
14,08003,974.9
20,08003,615.7
22,08003,18318.5
3,12017,105300.7
4,12017,3638.9
17,12017,655002.2
18,12017,200821.9
19,12017,156017.9
20,12017,1137.2
27,12017,682.3
28,12017,568.6
4,47041,10339.2
17,47041,185154.0
18,47041,615951.9
21,47041,2020.3
1,42031,21469.7
4,42031,511.2
16,42031,766.8
18,42031,956167.7
20,42031,2811.5
21,42031,1310417.5
22,42031,3833.9
21,46097,299.6
20,46073,47.5
21,46073,1329.4
1,18031,112.6
17,18031,337.7
18,18031,105713.6
20,18031,2814.5
21,18031,55277.3
22,18031,788.1
5,18037,264.1
17,18037,16111.4
18,18037,490208.7
20,18037,23638.8
21,18037,72237.1
4,51057,397404.7
17,51057,61244.4
18,51057,701195.2
19,51057,14133.3
20,51057,6686.7
3,45089,767.6
4,45089,1953000.1
17,45089,26099.4
18,45089,57955.9
19,45089,685722.4
20,45089,22645.0
1,36031,477708.8
2,36031,92397.8
16,36031,2639.9
17,36031,74878.2
18,36031,49798.8
20,36031,10559.8
21,36031,8009452.7
22,36031,688783.9
18,19195,3431.5
20,19195,6536.1
21,19195,1062.1
22,19195,163.4
18,40063,1287757.3
19,40063,703.6
20,40063,11588.7
1,51027,252.1
18,51027,2607952.1
21,51027,8696.1
1,51005,5168.7
4,51005,5587.8
17,51005,83956.3
18,51005,2423137.1
20,51005,1396.9
21,51005,3213.0
3,28087,230.3
4,28087,202427.3
5,28087,32931.9
17,28087,78069.2
18,28087,203924.2
19,28087,570780.5
20,28087,46173.7
5,18143,881.4
17,18143,31228.5
18,18143,278537.7
20,18143,29339.6
21,18143,27702.7
5,08099,14010.0
20,08099,483.1
4,48435,3710.9
17,48435,17842.8
19,48435,355.8
20,48435,559.2
4,40101,364.5
17,40101,303.7
18,40101,942394.7
19,40101,2490.7
20,40101,243298.6
5,29043,905.3
17,29043,2987.4
18,29043,909970.3
20,29043,724.2
21,29043,90.5
3,28073,221288.9
4,28073,764095.8
17,28073,124142.2
18,28073,306198.8
19,28073,110317.5
17,18137,9177.8
18,18137,716111.6
20,18137,26205.1
21,18137,148656.6
5,38057,59.5
20,38057,2916.9
4,13147,106924.1
17,13147,16863.6
18,13147,307737.2
19,13147,3646.2
20,13147,1549.6
4,22049,1433012.0
17,22049,70258.0
18,22049,56332.3
19,22049,155779.3
20,22049,708.1
4,51133,226758.3
17,51133,39120.3
18,51133,447369.1
19,51133,10897.8
20,51133,8103.5
21,51133,558.9
4,48157,286.0
17,48157,114.4
18,48157,629.2
19,48157,39924.8
20,48157,1487.2
28,48157,1487.2
1,55047,8881.9
2,55047,12111.7
17,55047,358.9
18,55047,50869.3
20,55047,13906.1
21,55047,5293.3
22,55047,3768.1
6,30073,78594.9
7,30073,56.7
9,30073,272670.4
10,30073,76552.0
12,30073,340.5
14,30073,30246.3
20,30073,3121.1
22,30073,19067.1
1,55127,12668.8
2,55127,429.4
18,55127,193252.4
19,55127,429.4
20,55127,21257.8
21,55127,54110.7
22,55127,3113.5
5,32021,499011.4
14,32021,42.5
26,32021,7306.5
17,17057,70086.4
18,17057,816546.0
19,17057,338.6
20,17057,13656.1
21,17057,9480.3
1,36103,8022.6
2,36103,279.9
4,36103,323610.5
5,36103,373.1
17,36103,83024.9
18,36103,307005.5
19,36103,1865.7
20,36103,279.9
21,36103,15578.8
22,36103,373.1
1,18161,512.5
18,18161,35461.7
20,18161,6969.3
21,18161,13631.2
22,18161,410.0
17,29119,88.4
18,29119,1024880.1
20,29119,88.4
5,31157,2796.7
6,31157,48.2
7,31157,14465.9
20,31157,10463.7
5,35047,1440207.4
6,35047,133195.2
7,35047,458515.5
9,35047,164142.3
14,35047,15611.9
22,35047,45808.1
24,35047,9920.5
3,01081,409.1
4,01081,903842.7
5,01081,81.8
17,01081,174108.6
18,01081,544007.4
19,01081,13254.5
20,01081,1636.4
4,48367,4303.2
17,48367,782.4
18,48367,289569.4
19,48367,6220.1
20,48367,16430.6
18,38021,154.2
20,38021,462.5
21,38021,1644.4
18,38003,136.1
21,38003,6941.1
22,38003,136.1
17,27143,79.7
18,27143,1116.0
20,27143,51336.1
21,27143,22559.2
22,27143,318.9
4,13293,443529.2
17,13293,174822.3
18,13293,237618.8
19,13293,13644.7
20,13293,2868.5
6,06097,108838.1
7,06097,3097.0
8,06097,442.4
9,06097,9733.5
13,06097,580469.6
14,06097,4424.3
15,06097,91804.5
24,06097,1340345.0
25,06097,1552269.5
26,06097,142241.6
1,26033,1111157.3
2,26033,2338387.3
22,26033,2221458.4
5,16019,9373.2
6,16019,579013.4
7,16019,54.5
9,16019,400050.6
10,16019,101470.4
14,16019,12751.9
15,16019,218.0
20,16019,1416.9
22,16019,513019.5
26,16019,1907.3
4,13013,49030.9
17,13013,31442.6
18,13013,278955.2
19,13013,10317.1
20,13013,687.8
3,13183,579050.6
4,13183,249713.2
17,13183,46129.7
18,13183,19887.3
19,13183,253077.6
20,13183,4485.9
4,48271,105188.5
17,48271,23775.5
18,48271,1392.9
19,48271,4514.9
20,48271,120942.7
7,40115,892.5
17,40115,1963.4
18,40115,311291.8
20,40115,18117.0
21,40115,4908.6
1,42033,19496.8
16,42033,6142.8
17,42033,1068.3
18,42033,2929453.7
20,42033,30447.0
21,42033,1856598.2
22,42033,286976.2
1,26037,523.9
18,26037,943.0
22,26037,151307.0
18,17135,236560.1
20,17135,6166.3
21,17135,1345.4
3,28003,556.0
4,28003,150906.1
17,28003,43481.4
18,28003,859620.0
19,28003,87741.3
20,28003,8674.0
4,28071,725231.1
17,28071,205985.0
18,28071,1306185.8
19,28071,263347.9
20,28071,17506.9
3,22043,15201.8
4,22043,1564388.8
17,22043,143019.4
18,22043,35645.6
19,22043,182858.6
20,22043,23239.6
5,29005,89.9
18,29005,45143.8
20,29005,6924.5
21,29005,39478.4
18,17115,58085.2
19,17115,111.3
20,17115,26372.0
21,17115,1557.8
1,26149,1857.7
18,26149,163481.0
20,26149,113554.3
22,26149,116.1
1,17055,110.3
18,17055,210567.5
20,17055,117913.4
21,17055,3970.9
7,30033,20372.3
20,30033,323.7
5,31001,2524.0
18,31001,2439.9
20,31001,9927.9
21,31001,1009.6
17,27109,93.6
18,27109,95497.5
20,27109,17882.4
21,27109,60762.6
22,27109,2247.0
18,34039,14923.2
20,34039,4681.8
21,34039,585.2
22,34039,731.5
3,01097,1184303.0
4,01097,408617.2
17,01097,601793.8
18,01097,105692.6
19,01097,491135.2
21,46087,69.0
3,01057,88.0
4,01057,710216.9
5,01057,88.0
17,01057,58253.4
18,01057,1151869.5
19,01057,120290.7
20,01057,5631.8
4,01017,1079138.3
17,01017,49871.8
18,01017,493906.8
19,01017,23252.1
20,01017,2726.1
4,37131,1068700.9
17,37131,66167.8
18,37131,468789.7
19,37131,295478.6
20,37131,29896.9
5,08081,1026691.8
6,08081,7390.4
7,08081,1977.4
9,08081,37742.7
10,08081,148.3
14,08081,1557.2
20,08081,593.2
22,08081,114637.1
24,08081,94789.4
26,08081,1087.5
5,21087,192.5
17,21087,10011.9
18,21087,365434.8
20,21087,288.8
21,21087,2117.9
17,18047,954.9
18,18047,605666.8
20,18047,14324.0
21,18047,222857.7
22,18047,2268.0
1,37013,4016.8
3,37013,74573.3
4,37013,2882163.6
17,37013,406223.9
18,37013,232976.2
19,37013,1079829.0
20,37013,174.6
18,38015,1943.1
20,38015,8674.5
21,38015,1665.5
22,38015,1110.3
4,37159,398767.8
17,37159,115016.8
18,37159,2115792.2
19,37159,161.3
20,37159,10646.7
1,26071,94535.1
2,26071,1098857.5
18,26071,1607.4
20,26071,6128.2
21,26071,2940935.7
22,26071,1181337.1
1,27067,270.4
2,27067,180.2
18,27067,11896.0
20,27067,1441.9
21,27067,67050.4
22,27067,1261.7
1,21237,35413.2
4,21237,109.6
18,21237,892017.5
20,21237,109.6
4,48149,19104.4
17,48149,36049.8
18,48149,74782.1
19,48149,4154.6
20,48149,11711.3
2,46081,58.2
5,46081,58.2
7,46081,1581688.4
18,46081,349.3
20,46081,174.6
1,23029,443527.1
2,23029,5981793.3
17,23029,2172.4
18,23029,173.8
20,23029,16597.5
21,23029,2896742.8
22,23029,818144.1
5,48045,26180.7
24,48045,2749.4
26,48045,6442.6
1,26131,101034.2
2,26131,175741.0
18,26131,2137.7
20,26131,10913.5
21,26131,4976890.4
22,26131,1332121.2
4,28015,543518.1
17,28015,106178.4
18,28015,1110003.5
19,28015,205502.8
20,28015,32106.0
6,41003,5116086.2
10,41003,1391.1
11,41003,6955.4
20,41003,834.6
23,41003,117962.9
25,41003,1669.3
5,27133,77.4
20,27133,77.4
21,27133,154.8
1,42063,259.3
18,42063,1874736.9
20,42063,1556.0
21,42063,814962.1
22,42063,2852.7
4,22061,710161.1
17,22061,51707.5
18,22061,250731.5
19,22061,99211.7
20,22061,200.2
1,42099,976.0
4,42099,278.9
16,42099,139.4
17,42099,2649.1
18,42099,1999826.9
21,42099,42525.8
20,46137,135.5
3,48203,59.2
4,48203,995262.4
17,48203,296496.4
18,48203,46201.8
19,48203,215628.3
20,48203,2780.4
1,26013,120953.8
2,26013,780984.4
18,26013,1775.5
20,26013,32957.1
21,26013,3410564.9
22,26013,181208.8
17,40131,170.9
18,40131,566914.0
20,40131,57978.5
5,29019,4651.7
17,29019,9717.0
18,29019,701482.9
19,29019,620.2
20,29019,13541.7
21,29019,32562.2
5,40015,46838.7
7,40015,39.7
18,40015,257196.6
19,40015,594.9
20,40015,4600.6
21,40015,79.3
24,40015,21099.2
5,08059,21845.2
6,08059,160260.3
7,08059,712247.2
9,08059,18266.3
10,08059,85800.6
20,08059,7808.5
22,08059,2695.8
24,08059,697.2
4,54011,6044.1
17,54011,195.0
18,54011,951751.3
20,54011,5361.7
21,54011,1072.3
4,05141,217326.9
5,05141,1189.7
17,05141,57008.7
18,05141,1983405.6
19,05141,396.6
20,05141,495.7
5,08117,5317.1
6,08117,1212.7
7,08117,186.6
9,08117,977142.3
10,08117,465203.7
14,08117,1399.2
22,08117,144402.5
24,08117,653.0
5,20035,2162.6
18,20035,81018.2
20,20035,44201.3
21,20035,1582.4
4,05071,273579.0
17,05071,69744.1
18,05071,1758525.9
19,05071,17356.7
20,05071,635.0
1,36041,41901.4
2,36041,103403.8
17,36041,352.1
21,36041,9157518.0
22,36041,10328.6
1,51045,2301.6
4,51045,812.3
17,51045,31409.5
18,51045,1632213.4
20,51045,1760.0
21,51045,1353.9
4,48083,56089.5
17,48083,3818.9
18,48083,12936.4
19,48083,52413.9
20,48083,38713.7
5,04017,2580092.5
6,04017,878.5
7,04017,899070.8
9,04017,340.1
14,04017,481.7
24,04017,29159.5
4,28085,989004.0
17,28085,216408.7
18,28085,672648.0
19,28085,57960.8
20,28085,2374.6
5,56003,47909.9
6,56003,134859.9
7,56003,26484.8
9,56003,455800.4
10,56003,440684.1
14,56003,9619.5
20,56003,62.5
22,56003,499.7
26,56003,1499.1
17,47081,12267.3
18,47081,2156593.8
20,47081,2899.5
21,47081,223.0
18,28143,8513.4
19,28143,71215.1
20,28143,288779.1
28,28143,270.3
17,29081,2833.5
18,29081,362015.9
20,29081,28334.6
21,29081,8583.7
1,18005,655.3
5,18005,262.1
17,18005,1966.0
18,18005,404742.6
20,18005,32636.3
21,18005,57801.6
3,13223,19287.3
4,13223,189015.9
17,13223,40932.0
18,13223,911219.6
19,13223,28502.4
20,13223,2035.9
5,39015,351.5
17,39015,4921.7
18,39015,451623.7
20,39015,1757.7
21,39015,22499.2
17,47141,2562.9
18,47141,1126149.7
21,47141,1537.8
18,38101,1059.6
21,38101,1589.5
22,38101,176.6
1,25027,715808.6
2,25027,20957.8
17,25027,53143.0
18,25027,3281641.9
19,25027,4990.0
20,25027,39295.9
21,25027,2184476.2
22,25027,34181.2
1,39091,2281.6
18,39091,83769.1
20,39091,5975.7
